row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_returned,solver_success,rejection_reason,message,parity_family,observed_CO2_pressure_kPa,model_CO2_pressure_kPa,model_total_pressure_kPa,log10_model_over_data,fugacity_residual_norm
cheq_0055,Bottinger,40.0,0.3,0.663,101325.0,phase2_epcsaft_activity_speciation,0.012168462869515666,balance_inferred,0.019326355753999026,balance_inferred,0.08199267273224524,balance_inferred,0.03466340755505127,direct_positive,0.042634699183870695,direct_positive,0.0006971862962304952,balance_inferred,1e-12,balance_inferred,0.0033001934008622946,balance_inferred,0.10131902848624427,aggregate_direct_positive,0.0019553267415407254,,0.0004371298580428182,,0.07243745411480788,,0.03915210738635781,0.05288388978751688,0.03304718749130352,-0.11062869869693143,0.0001190747622748948,,9.854201982518783e-11,,9.81584075351144e-09,,0.0728745839728507,-0.14311492836668424,-6.255576323610512e-08,-6.31621546176575e-08,-7.816761637968739e-08,3.524350145056587e-08,-3.0927747474152056e-08,9.89191784039889e-11,1.3468112736170212e-10,9.796474742529426e-11,-4.384864732408312e-12,7.816761637968739e-08,0,True,True,,converged,speciation,,,,,
cheq_0056,Bottinger,40.0,0.3,0.683,101325.0,phase2_epcsaft_activity_speciation,0.013258511341291447,balance_inferred,0.015443633872354267,balance_inferred,0.07583838350451516,balance_inferred,0.032282566057896506,direct_positive,0.038123156016983815,direct_positive,0.0007341613600489686,balance_inferred,1.0000000000000002e-12,balance_inferred,0.003964338709536914,balance_inferred,0.09128201737686943,aggregate_direct_positive,0.002525305853582218,,0.0003910273515571989,,0.07405422529765439,,0.037517460737473265,0.06526538834591979,0.03631877704509757,-0.021057630242366992,0.00010898962497516034,,1.0866249952477027e-10,,8.382037715920291e-09,,0.07444525264921159,-0.08854822148885862,-5.0823960151547e-08,-5.403691716310277e-08,-6.805083430094783e-08,3.035245121907337e-08,-2.55481005240199e-08,1.2531116422298538e-10,1.5890139204444154e-10,2.9666957779284076e-10,-7.674492042677627e-12,6.805083430094783e-08,0,True,True,,converged,speciation,,,,,
cheq_0057,Bottinger,40.0,0.3,0.762,101325.0,phase2_epcsaft_activity_speciation,0.014617067517411982,balance_inferred,0.00571720265709565,balance_inferred,0.09817210582014556,balance_inferred,0.018792701727678888,direct_positive,0.05929165340758001,direct_positive,0.0007899184143148667,balance_inferred,1e-12,balance_inferred,0.018507913856256927,balance_inferred,0.1038893084772412,aggregate_direct_positive,0.005549863221868646,,0.00027470005268009136,,0.07958627816743691,,0.031762240185286235,0.227921904732015,0.047665545057018914,-0.09478899769591607,7.924398700876184e-05,,1.446850727846547e-10,,5.110343086515335e-09,,0.079860978220117,-0.11423622988588555,-4.265191222430076e-08,-5.2068710232333615e-08,-5.5509229213157596e-08,2.6209086456674413e-08,-2.6858966606368995e-08,1.472914845646045e-10,1.6136569858105076e-10,3.4775726742708457e-10,-1.3472609687978168e-11,5.5509229213157596e-08,0,True,True,,converged,speciation,,,,,
cheq_0058,Jakobsen,40.0,0.3,0.78,101325.0,phase2_epcsaft_activity_speciation,0.00653558670962732,direct_positive,0.0012010544019588464,direct_positive,0.07576578616624759,direct_positive,0.03868738089045483,direct_positive,0.04411667039278272,direct_positive,0.0008986307204138038,direct_positive,0.008835526557817568,balance_inferred,1.0000000000000002e-12,balance_inferred,0.07696684056820643,aggregate_direct_positive,0.00640148366983318,-0.009003939003242556,0.00025683717644927765,-0.6699047924538652,0.08066426597365232,0.02720805223106018,0.03060652465559654,-0.10175531063937167,0.04990934645364357,0.05357915536256583,7.419527957559605e-05,-1.08320498558049,1.5200091494657327e-10,,4.666877836735228e-09,,0.0809211031501016,0.02175813516336809,8.946773277784814e-08,3.819583938025062e-08,-5.832832528085419e-08,-2.443599322887735e-08,1.589647524724569e-08,1.6289391641111095e-09,1.649159683814183e-09,7.719854644427926e-09,-1.93982811915063e-10,8.946773277784814e-08,0,True,True,,converged,speciation,,,,,
cheq_0059,Jakobsen,40.0,0.3,0.99,101325.0,phase2_epcsaft_activity_speciation,0.015629020841456457,direct_positive,0.0014005880740057346,direct_positive,0.08535785478793112,direct_positive,0.031198543902480537,direct_positive,0.06887118012809647,direct_positive,0.0010993907394860338,direct_positive,0.016910650721617956,balance_inferred,9.999999999999998e-13,balance_inferred,0.08675844286193686,aggregate_direct_positive,0.019622812588814934,0.09882948575283387,0.00013836853617930106,-1.0052730775148953,0.08936037081134462,0.019901470394737265,0.02054484441222333,-0.18143146844927116,0.06873545756896934,-0.0008566967204297138,4.003340064790686e-05,-1.4387295915133247,2.1592634674350366e-10,,2.292710442352791e-09,,0.08949873934752392,0.013505169309703167,-3.4682290817045214e-08,-6.472841818094821e-08,-6.043833167268531e-08,2.6606745695545442e-08,-3.1839931580179837e-08,2.703658685820898e-10,2.2811860733717992e-10,8.036418197576722e-10,-4.399804015837387e-11,6.472841818094821e-08,0,True,True,,converged,speciation,,,,,
cheq_0060,Bottinger,60.0,0.3,0.131,101325.0,phase2_epcsaft_activity_speciation,0.00269370226901012,balance_inferred,0.10644687294189824,balance_inferred,0.01223958503041976,balance_inferred,0.014678085117245825,direct_positive,1.0000000000013284e-12,direct_zero,9.931960531311703e-05,balance_inferred,0.0026371392984522995,balance_inferred,1e-12,balance_inferred,0.118686457972318,aggregate_direct_positive,8.129038155831467e-09,,0.08287338459960983,,0.014858609712370267,,0.014514174021872907,-0.004877075940310488,5.5556450094848987e-05,,0.00013450944219128952,,1.4242775810516995e-12,,1.986049772052362e-05,,0.0977319943119801,-0.0843644080941386,6.694944687524185e-08,5.329847851953673e-08,3.7367186678238795e-08,-1.5910845974076437e-09,7.219253816970195e-08,1.3943481785849698e-12,7.487152564600308e-11,1.3982148772129221e-12,-1.3824354845143024e-10,7.219253816970195e-08,0,True,True,,converged,speciation,,,,,
cheq_0061,Bottinger,60.0,0.3,0.203,101325.0,phase2_epcsaft_activity_speciation,0.0041735514302666,balance_inferred,0.09299582198792017,balance_inferred,0.01910616963212731,balance_inferred,0.02306928860855935,direct_positive,1.0000000000000002e-12,direct_zero,0.00019747490050036644,balance_inferred,0.00435806877843277,balance_inferred,1.0000000000000002e-12,balance_inferred,0.11210199162004748,aggregate_direct_positive,3.2522962362831666e-08,,0.06677942745255917,,0.022934380135442155,,0.02253235794651682,-0.010227560545681956,0.0001146804738224055,,0.00013890065945570336,,2.1857935088956083e-12,,9.540437726918485e-06,,0.08971380758800132,-0.09675403922813193,1.9895018965598865e-10,-3.5312801571762975e-09,8.163369003000298e-08,-1.951518058262991e-09,1.999368848260019e-08,6.414938025223194e-13,6.771833094276758e-12,6.397105067890152e-13,-3.847295872759038e-11,8.163369003000298e-08,0,True,True,,converged,speciation,,,,,
cheq_0062,Bottinger,60.0,0.3,0.277,101325.0,phase2_epcsaft_activity_speciation,0.005801835832779823,balance_inferred,0.07513560156870003,balance_inferred,0.025686317872765874,balance_inferred,0.030186922923996346,direct_positive,1e-12,direct_zero,0.0003009483674116272,balance_inferred,0.005102501787053727,balance_inferred,1e-12,balance_inferred,0.1008219194414659,aggregate_direct_positive,1.2183639708835164e-07,,0.05028460126443607,,0.031234586018511735,,0.030726968546893052,0.007700869986267416,0.00022724316494973778,,0.00013785161855453564,,3.2552686715428885e-12,,4.671076391905555e-06,,0.0815191872829478,-0.09229511999254761,-8.178665211744374e-08,-7.613932240246868e-08,-9.714498716562048e-08,1.7820367403942328e-08,-5.747288867041789e-08,1.0187028304242673e-10,3.610106241724864e-10,3.4253266889550105e-11,-3.468906354350853e-12,9.714498716562048e-08,0,True,True,,converged,speciation,,,,,
cheq_0063,Bottinger,60.0,0.3,0.415,101325.0,phase2_epcsaft_activity_speciation,0.008741498150691942,balance_inferred,0.05300868070630042,balance_inferred,0.03806049424281818,balance_inferred,0.04169624203823402,direct_positive,0.004199925734444995,direct_positive,0.0004600905464161587,balance_inferred,0.008755854622693154,balance_inferred,1e-12,balance_inferred,0.0910691749491186,aggregate_direct_positive,2.4466633689135436e-06,,0.02013660682031894,,0.04671233646451467,,0.04539695145228348,0.036929774568045845,0.0010508281769532738,-0.6017099015539116,0.00013182002546600083,,9.348811991066543e-12,,9.167966897271928e-07,,0.06684894328483361,-0.13427685551757074,-6.475732305943893e-08,-5.989762641434027e-08,-7.966781367940712e-08,2.457718828452471e-08,-3.880611743056761e-08,8.955453739689645e-11,2.1080229228864766e-10,7.806599811033266e-11,-2.861699192136384e-12,7.966781367940712e-08,0,True,True,,converged,speciation,,,,,
cheq_0064,Bottinger,60.0,0.3,0.489,101325.0,phase2_epcsaft_activity_speciation,0.010592186837492839,balance_inferred,0.03983825571595502,balance_inferred,0.042014998252982334,balance_inferred,0.04242348587877391,direct_positive,0.007201320482920129,direct_positive,0.0005533827801452388,balance_inferred,0.008716573669002184,balance_inferred,9.999999999999998e-13,balance_inferred,0.08185325396893736,aggregate_direct_positive,3.832800152172892e-05,,0.006654920862161095,,0.054969505438092814,,0.05061744082219216,0.07669383277179156,0.004109153933971696,-0.24365972813912384,0.00012135026814146713,,3.026614413530983e-11,,2.1018038875576612e-07,,0.06162442630025391,-0.12328305971038425,-4.372999384827381e-08,-4.2982318149142884e-08,-5.505653533077748e-08,1.803781479736699e-08,-2.4046538982247512e-08,7.386245781670908e-11,1.453271530893474e-10,1.80085280021558e-10,-4.243824508183179e-12,5.505653533077748e-08,0,True,True,,converged,speciation,,,,,
cheq_0065,Bottinger,60.0,0.3,0.559,101325.0,phase2_epcsaft_activity_speciation,0.011519612801398247,balance_inferred,0.033235365699416784,balance_inferred,0.05349848278744414,balance_inferred,0.04548319582599983,direct_positive,0.016295083037270817,direct_positive,0.0006124488399420424,balance_inferred,0.009504693755710586,balance_inferred,1e-12,balance_inferred,0.08673384848686091,aggregate_direct_positive,0.0005457821562951404,,0.0020536485819425375,,0.06225984910491425,,0.04787140972857957,0.02222524457178708,0.0141999524706023,-0.059769687169694184,9.421889395550698e-05,,9.974443572501666e-11,,4.9221342604014216e-08,,0.06431349768685679,-0.12988648768267977,-7.819509661999291e-08,-7.739054908029175e-08,-9.72131566356893e-08,3.787353630713142e-08,-4.14423624306437e-08,1.2938162347042592e-10,2.2437222912952137e-10,1.585580555740762e-10,-3.555761735748424e-12,9.72131566356893e-08,0,True,True,,converged,speciation,,,,,
cheq_0066,Bottinger,60.0,0.3,0.613,101325.0,phase2_epcsaft_activity_speciation,0.011912962434720982,balance_inferred,0.026719965147076186,balance_inferred,0.06693449062372188,balance_inferred,0.03746803701069384,direct_positive,0.030345647882009264,direct_positive,0.0006552705636026206,balance_inferred,0.0021897353961864707,balance_inferred,1e-12,balance_inferred,0.09365445577079806,aggregate_direct_positive,0.0017118124438778865,,0.0012390912004592598,,0.06705248241814503,,0.043762451355032615,0.0674407004736218,0.02313970126666253,-0.11773866623336664,7.515225483740911e-05,,1.62733948764877e-10,,2.5455920607850713e-08,,0.06829157361860429,-0.13716132437700337,-7.757030218158434e-08,-7.823092929015729e-08,-9.794593580636501e-08,4.014986565437084e-08,-4.1298367392528235e-08,1.4534219661133108e-10,2.1940868566439065e-10,2.0066470707291728e-10,-6.009122905089198e-12,9.794593580636501e-08,0,True,True,,converged,speciation,,,,,
cheq_0067,Bottinger,60.0,0.3,0.766,101325.0,phase2_epcsaft_activity_speciation,0.018291002328027748,balance_inferred,0.005463460840437523,balance_inferred,0.06032119959410831,balance_inferred,0.035706116097741,direct_positive,0.02291069929742697,direct_positive,0.0008328641113007585,balance_inferred,1e-12,balance_inferred,3.865597633882084e-05,balance_inferred,0.06578466043454584,aggregate_direct_positive,0.008570616865877559,,0.0005960383970632173,,0.0767178900655684,,0.033970221735487055,-0.02164423107992483,0.04265798189431987,0.26996196031842434,4.483856945831845e-05,,3.026497326806592e-10,,9.608361019267723e-09,,0.07731392846263162,0.07013310382831726,8.101056181430977e-08,7.598392315344427e-08,9.821055968473047e-08,-4.87681242056226e-08,4.0476606955053285e-08,4.519440377492856e-12,-1.032815499790729e-11,4.99240426776737e-10,-8.23504628268883e-12,9.821055968473047e-08,0,True,True,,converged,speciation,,,,,
cheq_0068,Bottinger,80.0,0.3,0.064,101325.0,phase2_epcsaft_activity_speciation,0.0012945178330855775,balance_inferred,0.1137072499202661,balance_inferred,0.00591639745958339,balance_inferred,0.006792714341568815,direct_positive,1.0000000058792696e-12,direct_zero,3.518022163874488e-06,balance_inferred,0.0008833529273131746,balance_inferred,1e-12,balance_inferred,0.11962364737984948,aggregate_direct_positive,1.0490602780330277e-08,,0.09788442255925678,,0.007274838882527823,,0.007086906845982103,0.01841337289812424,4.051151097237025e-05,,5.632590522016841e-05,,2.6284208925972197e-12,,3.4768586043801374e-05,,0.1051592614417846,-0.055969512823030934,-5.665976132718242e-08,-5.5840036594645426e-08,-6.704406629864934e-08,-4.173232426296636e-09,-4.815967358240414e-08,3.0416884289063972e-12,3.2118001314085376e-10,7.971512339111086e-12,1.3077815570652473e-10,6.704406629864934e-08,0,True,True,,converged,speciation,,,,,
cheq_0069,Bottinger,80.0,0.3,0.141,101325.0,phase2_epcsaft_activity_speciation,0.002975437028450438,balance_inferred,0.09442953972202715,balance_inferred,0.012987583682879703,balance_inferred,0.013995932836522102,direct_positive,1.0000000000183327e-12,direct_zero,0.00014793604999258853,balance_inferred,0.0013042212546275774,balance_inferred,1.0000000000000002e-12,balance_inferred,0.10741712340490686,aggregate_direct_positive,7.541006243843995e-08,,0.08069481825736868,,0.015904269150906345,,0.01564707360766781,0.04843127586629484,0.00011468505956730925,,6.487462720284636e-05,,5.433391251615575e-12,,1.2761237199462427e-05,,0.09659908740827503,-0.046100494368065605,-3.9181808020316566e-08,-3.876980514405659e-08,-5.893591392691633e-08,2.969123613638658e-09,-2.2399749610713116e-08,4.9277373848077843e-11,3.4074060240030235e-10,5.146838510938778e-11,-2.461577725101959e-12,5.893591392691633e-08,0,True,True,,converged,speciation,,,,,
cheq_0070,Bottinger,80.0,0.3,0.245,101325.0,phase2_epcsaft_activity_speciation,0.005319626771645135,balance_inferred,0.07013473075103777,balance_inferred,0.0218523223717942,balance_inferred,0.022417155371721967,direct_positive,1.7270925032969362e-07,direct_zero,0.0002917113397102596,balance_inferred,0.0011484283885986148,balance_inferred,9.999999999999998e-13,balance_inferred,0.09198705312283197,aggregate_direct_positive,5.120278206675576e-07,,0.05755119045724007,,0.027569770859338066,,0.027125150563209265,0.08279165560371012,0.0003092390129410415,,6.539580920992012e-05,,9.931891886818866e-12,,4.5896796235205066e-06,,0.08512096131657813,-0.03369018641873495,-2.0672382916586685e-08,-3.222072564312839e-08,-7.72257706671553e-08,-1.3224997985616938e-08,1.3796697118095835e-08,7.969761656179131e-11,3.1483717022329216e-10,9.819923763032534e-10,-4.791930913894014e-12,7.72257706671553e-08,0,True,True,,converged,speciation,,,,,
cheq_0071,Bottinger,80.0,0.3,0.336,101325.0,phase2_epcsaft_activity_speciation,0.007265135192138352,balance_inferred,0.059685241673310394,balance_inferred,0.029731298253811368,balance_inferred,0.03372249821361151,direct_positive,1.1149175021521961e-07,direct_zero,0.00038645726346677454,balance_inferred,0.004764225978483903,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08941653992712176,aggregate_direct_positive,2.7237178722697566e-06,,0.03754891198252651,,0.037777266230484774,,0.036919685433323406,0.03933825171598484,0.0007286735063368896,,6.35275290645558e-05,,1.7148887037147997e-11,,1.8522518976685423e-06,,0.07532617821301128,-0.07447192693957674,-4.5352164690370955e-08,-4.504462580712243e-08,-6.844720701337792e-08,1.1449900583215822e-08,-2.873837701145021e-08,8.125310840823019e-11,2.3772724067061546e-10,2.128377474264198e-10,-1.9787947964007997e-12,6.844720701337792e-08,0,True,True,,converged,speciation,,,,,
cheq_0072,Bottinger,80.0,0.3,0.398,101325.0,phase2_epcsaft_activity_speciation,0.008658056056332315,balance_inferred,0.050832285093454575,balance_inferred,0.034487677410011915,balance_inferred,0.03362318636773896,direct_positive,0.004600714814531884,direct_positive,0.0004566317492559154,balance_inferred,0.004649487270770761,balance_inferred,1e-12,balance_inferred,0.08531996250346649,aggregate_direct_positive,1.060313310968301e-05,,0.024369703448324894,,0.04472546304664047,,0.04314981277683244,0.10834004786148002,0.0014514071745187192,-0.501036047864359,6.167867059602764e-05,,2.8215209871510948e-11,,8.857884386972997e-07,,0.06909516649496536,-0.09160298824926359,-5.63785835794306e-08,-5.8852073436810315e-08,-8.872160606188118e-08,1.7357473680590374e-08,-2.4090304862056655e-08,1.4814045129485365e-10,3.6047186069421144e-10,6.861112789025015e-10,-5.864322195335309e-12,8.872160606188118e-08,0,True,True,,converged,speciation,,,,,
cheq_0073,Bottinger,80.0,0.3,0.51,101325.0,phase2_epcsaft_activity_speciation,0.009803281507231032,balance_inferred,0.045526424725059335,balance_inferred,0.055466758723199554,balance_inferred,0.05019884380596114,direct_positive,0.016577523338520195,direct_positive,0.0005331803463142579,balance_inferred,0.012375969113910291,balance_inferred,1e-12,balance_inferred,0.10099318344825889,aggregate_direct_positive,0.00033295580737908043,,0.006264841117228702,,0.05694588036851124,,0.04899807486920566,-0.010514697501122537,0.007843242181094051,-0.32502402278052994,5.221328557009201e-05,,1.2074628357197278e-10,,1.3687198354922352e-07,,0.06321072148573995,-0.20350131461002002,-7.350068109701624e-08,-7.271766477856545e-08,-9.00676937476419e-08,3.192975661647779e-08,-4.687414900672593e-08,1.0517685333777393e-10,2.0209819928673767e-10,-1.5853984791647235e-12,-3.9416701784523096e-12,9.00676937476419e-08,0,True,True,,converged,speciation,,,,,
vle_0052,Jou1995,40.0,0.3,0.0888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.98822357131975e-12,5.558963778184989e-08,24,,True,,converged,pressure,0.00147,6.889803308102557e-05,6.3328125,-1.329110511015443,0.009684330889202314
vle_0001,Aronu2011,40.0,0.3,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.159250647214728e-12,5.2498116076549195e-08,0,,True,,converged,pressure,0.0016,0.00010015076911831006,6.386826114688471,-1.2034656938036097,7.441758214099536e-07
vle_0018,Hilliard2008,40.0,0.3,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6066765555792714e-10,9.218564933632933e-08,0,,True,,converged,pressure,0.0057,0.0003338290623043181,6.356500470015522,-1.232350713116625,9.974653689681645e-07
vle_0019,Hilliard2008,40.0,0.3,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.635001441656033e-10,9.164590508703441e-08,0,,True,,converged,pressure,0.00664,0.00041303746428740756,6.35051980837938,-1.2061786335339815,3.971624612519875e-08
vle_0020,Hilliard2008,40.0,0.3,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6409440293526463e-10,9.229777475638912e-08,0,,True,,converged,pressure,0.00721,0.0004780806128609723,6.346314878839972,-1.1784341321891194,1.1615355610672395e-07
vle_0021,Hilliard2008,40.0,0.3,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6118693362770326e-10,8.884900637440296e-08,0,,True,,converged,pressure,0.00995,0.0007335214105125736,6.333607931987621,-1.1324102859041756,6.122080288967213e-07
vle_0022,Hilliard2008,40.0,0.3,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6033459185571227e-10,8.536023798910719e-08,0,,True,,converged,pressure,0.00985,0.0007789846942779866,6.331782773300212,-1.1019073058878388,3.9566035785199016e-07
vle_0053,Jou1995,40.0,0.3,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5727091599648324e-10,8.796893524731786e-08,0,,True,,converged,pressure,0.00896,0.0009319395157657602,6.326285360883474,-0.9829202827390116,9.295678715659506e-08
vle_0002,Aronu2011,40.0,0.3,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0724758395715139e-10,7.237808219429098e-08,0,,True,,converged,pressure,0.0123,0.0009890119999298149,6.324445589560965,-1.0947035504067428,7.544501023915018e-08
vle_0023,Hilliard2008,40.0,0.3,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.788387713621517e-11,6.075899250390648e-08,0,,True,,converged,pressure,0.0146,0.0016488619556859917,6.308353715531531,-0.9471685581710746,5.446170581180354e-08
vle_0042,Idris2014,40.0,0.3,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.97027561232346e-12,7.404325330639949e-08,0,,True,,converged,pressure,0.021,0.0020057302157743045,6.302101735995231,-1.0199467776546873,9.315631430972804e-07
vle_0024,Hilliard2008,40.0,0.3,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2645312336647036e-11,5.3622105866679703e-08,0,,True,,converged,pressure,0.0191,0.0021694255123200635,6.299586022383974,-0.9446886241186225,3.9545130192664146e-07
vle_0003,Aronu2011,40.0,0.3,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1452042639252492e-11,9.059303351932613e-08,0,,True,,converged,pressure,0.0246,0.0023467101132301754,6.297071313011499,-1.0204756621575812,7.575961742389836e-07
vle_0025,Hilliard2008,40.0,0.3,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.303724418914837e-12,8.637199400141071e-08,0,,True,,converged,pressure,0.0231,0.003415831484220565,6.285061206357457,-0.8301155427224689,9.969992902369995e-07
vle_0026,Hilliard2008,40.0,0.3,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.778783641788901e-12,5.289966864552298e-08,0,,True,,converged,pressure,0.0224,0.0036262003651240343,6.283166968778409,-0.790796221039201,5.7073926562623e-07
vle_0043,Idris2014,40.0,0.3,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.2702107853215734e-12,9.164295988739468e-08,0,,True,,converged,pressure,0.038,0.009966808499307334,6.2530524297599195,-0.5812274827416501,1.7285207443151762e-07
vle_0027,Hilliard2008,40.0,0.3,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.750456545091672e-12,5.785558698789828e-08,0,,True,,converged,pressure,0.0485,0.011108286160503342,6.250225756956687,-0.6400946795219943,1.096561144109387e-07
vle_0044,Idris2014,40.0,0.3,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.844309057303023e-12,6.7476911169706e-08,0,,True,,converged,pressure,0.043,0.012126152720143822,6.24802811710427,-0.5497454220205634,5.166191354710747e-07
vle_0004,Aronu2011,40.0,0.3,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0134269004219445e-12,7.565460791170153e-08,0,,True,,converged,pressure,0.0603,0.014168160116440866,6.244369852856929,-0.6290038559052108,9.275946766251764e-08
vle_0045,Idris2014,40.0,0.3,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.173004284501223e-12,8.68218599237025e-08,0,,True,,converged,pressure,0.05,0.01698952274478528,6.240540468649655,-0.46878882512662023,2.6818248954896262e-08
vle_0028,Hilliard2008,40.0,0.3,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.186833387396328e-12,8.782033233956099e-08,0,,True,,converged,pressure,0.0662,0.01820729079459942,6.239220535922277,-0.5606126609148905,8.162828581959047e-07
vle_0029,Hilliard2008,40.0,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1962976765746725e-12,8.770165038640698e-08,0,,True,,converged,pressure,0.0721,0.019074107357347506,6.238395719741554,-0.5774910420164617,5.479343201386655e-07
vle_0046,Idris2014,40.0,0.3,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2063827426475325e-12,9.318584659467888e-08,0,,True,,converged,pressure,0.064,0.019988314708580313,6.237595752228219,-0.5054037953544289,1.6195538243835017e-07
vle_0005,Aronu2011,40.0,0.3,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.211380797772144e-12,8.991460020979503e-08,0,,True,,converged,pressure,0.0851,0.02046400074761619,6.237216422050279,-0.6189390170838256,3.98701281767444e-07
vle_0047,Idris2014,40.0,0.3,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2161274429300985e-12,9.207507289943351e-08,0,,True,,converged,pressure,0.097,0.021454784682955336,6.236474321029124,-0.6552475738908465,9.685232988942971e-07
vle_0030,Hilliard2008,40.0,0.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.215046622960171e-12,8.97296743573861e-08,0,,True,,converged,pressure,0.0966,0.02418149781248795,6.234858495424019,-0.6014939286685667,9.270297141178441e-07
vle_0054,Jou1995,40.0,0.3,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.216131582380112e-12,8.898144088220761e-08,0,,True,,converged,pressure,0.0677,0.027313916624210188,6.233572729360971,-0.394204689295214,8.629706638174639e-07
vle_0048,Idris2014,40.0,0.3,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2257797010014165e-12,8.253367766997144e-08,0,,True,,converged,pressure,0.107,0.035101893135955145,6.232320186701392,-0.48405323796219735,4.0614460772303573e-07
vle_0049,Idris2014,40.0,0.3,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.229073184058358e-12,8.822658870144551e-08,0,,True,,converged,pressure,0.123,0.036954606500318024,6.232336665891749,-0.5222365292505052,3.09654133445747e-08
vle_0031,Hilliard2008,40.0,0.3,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2391197052616786e-12,8.672322593383797e-08,0,,True,,converged,pressure,0.131,0.04210963308760837,6.232847542405837,-0.4928898383419168,3.310241023513072e-07
